"Proximal,10ms,0.2Hz,9.4GPM","Distal,10ms,0.2Hz,9.4GPM","Proximal,10ms,0.2Hz,8.6GPM","Distal,10ms,0.2Hz,8.6GPM","Proximal,10ms,0.2Hz,7.8GPM","Distal,10ms,0.2Hz,7.8GPM","Proximal,10ms,0.2Hz,6.7GPM","Distal,10ms,0.2Hz,6.7GPM","Proximal,10ms,0.2Hz,5.4GPM","Distal,10ms,0.2Hz,5.4GPM","Proximal,10ms,0.2Hz,3.9GPM","Distal,10ms,0.2Hz,3.9GPM","Proximal,10ms,0.2Hz,3.2GPM","Distal,10ms,0.2Hz,3.2GPM"
30.2,31.15,30.662,30.408,28.964,28.987,29.694,31.15,30.685,30.941,29.924,31.431,31.665,31.524
30.269,31.15,30.523,30.408,29.032,31.174,27.496,31.104,30.546,30.108,29.832,31.36,30.523,31.641
30.062,31.127,30.732,30.408,28.216,31.15,29.694,31.127,30.477,30.755,30.016,31.829,30.709,31.665
30.016,31.127,30.709,30.408,27.653,31.104,29.694,31.127,30.408,30.292,30.039,31.36,30.709,31.594
30.131,33.325,30.639,30.408,28.646,31.15,29.74,31.104,31.15,30.848,29.924,31.407,30.108,31.594
30.131,31.15,30.778,30.408,28.737,31.15,29.878,31.22,30.408,31.08,30.039,31.36,30.709,31.594
30.108,31.127,30.662,30.384,28.058,31.197,29.786,31.127,30.2,31.011,30.131,31.244,30.732,31.594
30.108,31.15,30.709,30.154,29.374,31.15,29.74,31.15,30.616,30.941,30.639,31.104,30.662,31.594
30.131,31.08,30.801,30.408,29.214,31.174,29.763,31.15,30.431,30.778,29.878,31.454,30.709,31.665
30.039,31.057,30.778,30.408,28.941,31.197,32.656,30.269,30.292,31.034,30.016,31.15,30.801,31.594
30.039,31.034,30.755,30.408,28.873,31.15,29.809,31.127,30.57,31.104,30.085,31.384,30.732,31.665
30.085,31.104,30.778,30.408,28.85,31.15,29.832,31.15,30.523,30.941,29.924,31.267,30.778,31.594
30.085,30.987,30.801,30.523,28.918,31.08,29.878,31.127,30.523,30.987,29.694,31.08,30.778,32.301
30.154,31.011,30.801,30.408,28.623,31.15,29.878,31.15,30.546,31.104,30.5,31.407,30.801,31.501
30.108,30.941,30.778,30.431,28.533,31.15,29.878,31.15,30.477,30.918,29.993,31.548,30.801,31.665
30.039,30.941,30.801,30.477,28.918,31.174,29.97,31.15,30.778,30.778,30.039,31.454,30.778,31.571
30.108,30.918,30.871,30.685,29.055,31.15,29.878,31.127,30.431,31.011,29.993,31.314,30.825,31.571
30.131,30.778,30.825,30.454,28.828,31.15,29.901,31.127,30.616,31.011,29.97,31.407,31.034,31.618
30.131,30.778,30.871,30.477,28.013,31.127,29.901,32.206,30.477,31.08,30.016,29.603,30.871,31.571
30.085,31.011,30.825,30.408,28.895,31.034,29.97,31.15,30.709,31.034,29.97,31.384,30.848,31.641
30.108,30.987,30.894,30.454,28.941,32.135,29.993,31.104,30.477,30.825,29.809,31.454,30.848,30.085
30.154,30.987,30.894,30.477,28.964,31.15,29.878,31.127,30.408,31.057,29.786,31.594,32.443,31.618
30.154,30.871,30.918,26.536,29.1,30.894,30.016,31.104,30.408,30.918,30.016,30.755,30.987,31.571
29.901,30.709,30.941,30.477,28.941,30.825,29.97,31.15,30.941,30.894,30.085,31.267,30.825,31.548
29.924,29.786,30.941,30.523,28.941,31.15,30.177,31.104,30.338,30.801,29.924,31.267,30.918,31.618
29.763,30.987,30.918,30.477,28.171,31.104,30.062,31.127,30.546,31.267,29.993,31.384,30.918,31.594
30.269,30.685,30.941,30.685,28.941,30.801,30.039,31.127,30.523,30.755,30.016,31.29,30.918,31.571
29.947,30.662,31.36,30.546,28.941,31.034,29.97,31.15,30.616,30.941,30.016,31.337,31.011,31.571
29.694,30.523,30.918,30.523,28.918,31.127,30.085,30.941,30.5,30.825,30.062,31.384,31.034,35.767
30.039,30.408,31.011,30.454,29.283,30.848,30.039,31.127,30.384,31.104,30.039,31.267,31.08,30.177
30.085,30.709,31.011,30.546,28.941,31.034,30.085,31.104,30.454,30.431,30.639,31.384,31.011,31.571
30.384,30.709,30.987,30.57,29.397,31.127,21.247,31.08,30.408,30.825,29.993,31.29,31.034,31.641
27.968,30.662,30.848,30.639,28.941,31.267,30.131,31.15,30.292,30.778,30.016,31.384,31.08,31.501
29.717,30.662,30.987,30.408,28.964,30.732,30.085,31.15,30.408,31.174,30.039,31.36,30.894,31.594
30.016,30.662,31.034,30.593,29.374,31.011,30.639,31.127,30.523,30.941,30.062,31.314,31.08,31.594
29.786,30.523,31.011,30.616,28.987,31.034,28.691,31.104,30.523,31.011,29.947,31.36,31.08,31.524
29.993,30.523,27.429,30.593,28.941,31.034,30.108,31.127,31.15,31.08,29.993,30.941,33.062,31.571
29.924,30.454,31.501,30.57,28.85,29.671,30.131,31.057,30.639,30.871,30.039,31.314,30.825,31.594
29.924,30.616,31.08,30.616,29.237,31.08,30.362,31.08,31.104,31.127,30.039,31.314,31.15,31.571
30.269,30.408,31.08,30.57,28.987,31.034,30.131,27.228,30.778,30.825,30.039,31.384,31.127,31.571
30.2,30.662,29.58,30.639,28.941,31.011,30.246,31.104,31.548,31.08,29.649,31.314,31.876,31.571
29.924,30.662,30.871,30.477,29.078,30.732,30.085,31.104,30.57,30.987,30.039,31.384,31.08,31.594
29.717,31.15,31.08,30.315,29.534,31.104,30.246,31.127,30.57,30.801,30.039,31.314,31.104,31.618
30.016,30.384,31.034,30.616,29.237,31.22,30.246,31.104,30.57,31.197,30.085,32.277,31.15,31.594
30.408,30.408,31.034,30.616,29.146,31.15,30.154,31.08,30.732,31.15,30.408,31.29,31.15,31.594
29.717,30.825,31.104,30.639,26.803,30.616,30.269,31.174,30.685,30.778,30.154,31.384,31.15,30.941
29.809,30.57,30.987,30.662,29.078,31.29,30.269,31.011,29.993,30.941,30.039,31.407,31.15,31.97
29.97,30.454,31.011,30.662,29.169,31.15,30.269,31.034,30.639,30.894,30.154,31.454,31.174,32.585
30.039,30.523,33.421,30.709,27.071,30.825,30.246,31.08,30.871,30.894,30.108,31.314,31.174,31.571
30.062,30.408,31.267,30.755,29.1,31.011,30.154,31.034,30.246,30.848,29.809,31.29,31.314,31.594
29.786,30.523,31.127,30.709,29.078,31.011,30.384,31.127,30.894,30.755,30.154,31.407,31.15,31.571
27.923,30.477,31.104,30.57,29.191,30.987,30.338,31.011,30.408,30.941,30.177,31.384,31.22,31.665
30.016,30.523,31.057,30.732,29.237,30.918,30.292,31.08,30.57,30.801,30.2,31.384,31.267,31.641
30.154,31.174,30.987,34.951,28.578,31.011,30.338,31.034,30.755,28.918,30.177,31.384,31.22,31.665
29.901,30.546,31.127,30.662,29.306,30.941,30.338,31.034,30.523,30.894,30.177,31.384,31.29,31.618
29.947,30.454,31.15,30.755,29.237,31.011,30.362,31.08,30.709,30.987,30.085,31.384,31.267,31.594
29.901,30.523,31.127,30.732,29.214,30.848,30.085,31.034,30.616,30.918,30.154,31.548,31.244,31.618
30.408,30.384,31.15,30.732,28.691,31.034,30.384,30.871,31.477,31.127,30.269,31.665,31.22,31.571
30.108,30.016,31.174,30.778,29.237,30.987,30.292,31.034,30.523,29.74,30.292,31.407,31.29,31.594
29.374,30.5,31.08,30.778,29.237,30.987,30.477,30.894,30.894,30.894,30.269,31.407,31.22,31.594
29.717,30.546,31.15,35.792,29.283,31.011,30.384,30.987,29.306,30.848,30.338,31.384,31.29,31.641
30.384,30.269,31.15,30.801,27.788,30.964,30.338,31.034,31.197,30.848,30.408,31.407,31.384,31.594
30.408,30.292,30.801,30.477,29.306,30.778,30.338,31.034,30.338,30.778,30.338,31.36,31.314,31.594
29.97,30.523,30.871,30.801,29.374,30.941,30.408,31.057,30.732,30.987,30.362,31.431,31.314,31.665
30.039,30.2,31.034,30.431,29.306,30.918,30.408,31.08,30.639,30.894,30.362,31.384,31.314,31.594
29.901,30.408,30.848,30.477,29.306,30.801,30.408,30.987,30.732,30.918,30.292,31.431,31.29,31.641
30.108,30.384,30.778,30.662,29.351,30.941,30.408,31.011,30.523,30.894,30.408,31.477,31.384,31.641
29.901,30.662,30.246,30.362,29.26,31.22,30.408,31.034,30.755,30.918,30.292,31.477,31.407,31.571
30.085,30.5,30.778,30.57,29.328,30.848,30.408,31.08,30.639,30.918,30.384,31.431,31.454,31.618
30.062,30.477,31.08,30.408,29.374,30.732,30.408,31.034,30.616,30.57,30.431,31.36,31.407,31.594
29.97,30.639,31.011,30.732,29.328,30.894,30.894,30.918,30.639,30.315,30.431,31.314,31.407,31.735
30.384,30.292,30.871,30.546,29.42,30.894,30.408,30.918,30.662,30.848,30.408,31.407,31.384,31.641
31.174,30.454,30.871,30.5,29.374,30.894,30.431,31.034,30.546,30.894,30.454,31.454,31.36,31.641
30.108,30.431,29.603,30.408,29.351,30.941,30.408,30.918,29.993,30.871,30.408,31.594,31.454,31.641
29.878,30.57,31.22,30.384,29.442,30.894,30.408,33.541,30.662,30.848,30.477,31.477,31.127,31.29
30.062,30.338,30.987,30.57,29.465,30.894,30.546,30.918,30.639,30.918,30.5,31.384,31.15,31.22
30.108,30.639,31.034,30.662,29.42,30.918,30.477,30.918,30.662,31.15,30.523,31.477,32.135,31.29
30.131,30.384,30.848,30.5,29.534,30.894,30.431,30.755,30.662,30.848,31.104,31.431,31.127,31.29
29.809,30.062,30.848,31.034,29.534,30.987,30.454,31.104,30.755,31.29,30.546,31.407,31.174,31.267
30.269,31.97,30.778,30.546,29.58,30.941,30.454,32.514,30.732,30.894,30.523,31.454,31.104,31.174
30.177,30.338,30.825,31.267,29.488,30.894,30.477,30.825,28.239,30.918,30.57,31.407,31.267,31.594
29.947,30.477,30.825,30.801,29.603,30.941,30.408,30.941,30.709,31.314,30.431,31.407,31.174,31.384
30.223,30.408,30.987,30.685,29.671,30.941,30.431,30.987,30.709,30.918,30.662,31.477,30.801,31.384
30.039,30.616,30.778,30.477,29.557,31.15,30.431,30.918,30.778,31.011,30.685,31.431,32.277,31.571
30.154,30.408,31.15,30.454,29.671,30.894,30.408,30.941,30.755,31.057,30.755,31.501,30.662,31.15
30.085,30.246,31.011,30.408,29.649,30.918,30.454,32.942,30.57,30.941,30.662,31.407,31.034,31.267
30.384,30.362,30.57,30.894,29.671,30.918,30.408,30.801,30.616,31.22,30.732,31.454,31.197,31.15
30.062,30.431,30.825,30.616,29.671,30.871,30.408,30.987,30.57,30.848,32.253,31.454,31.876,31.22
30.039,30.408,31.15,30.384,29.74,30.801,30.454,30.941,30.709,30.546,30.801,31.501,31.267,31.477
29.947,30.131,30.918,30.154,29.694,24.156,30.454,30.987,30.57,30.454,30.755,31.431,31.15,31.29
30.246,30.338,30.801,30.709,29.694,30.894,30.408,30.825,30.57,31.15,30.755,31.501,31.08,31.454
30.154,30.477,31.22,30.801,29.717,30.941,30.5,30.941,30.685,30.894,30.778,31.407,31.244,31.22
30.2,30.408,31.104,30.662,29.74,30.848,30.546,31.011,30.477,31.011,30.801,31.548,31.174,31.314
29.97,30.338,31.034,30.662,29.511,30.848,29.832,30.894,30.523,31.15,30.755,31.454,31.22,31.454
30.269,30.593,30.778,30.709,29.763,30.894,30.454,30.894,30.778,30.894,30.801,31.477,31.29,31.477
30.2,30.825,30.755,30.778,29.694,30.825,30.477,30.546,30.408,30.918,30.825,31.454,31.197,31.314
30.2,30.384,31.011,30.57,29.671,30.755,30.477,30.732,30.662,30.964,30.871,31.384,31.127,31.618
30.408,30.408,32.041,30.987,29.809,30.825,30.546,30.918,31.08,31.477,30.801,31.454,31.267,31.688
30.408,30.408,30.941,30.639,29.947,30.871,30.523,30.894,31.197,31.431,30.871,31.454,31.127,31.314
30.2,30.662,31.104,30.732,29.786,30.848,30.477,30.918,31.15,31.477,30.918,31.431,31.174,31.477
30.292,30.292,31.384,30.639,29.832,30.825,30.454,30.941,31.15,31.08,30.894,31.454,31.15,31.22
30.384,30.523,32.277,31.034,30.408,30.825,30.454,30.894,31.08,31.314,30.941,31.477,31.267,31.384
30.2,30.384,31.011,30.546,29.832,30.871,30.315,30.616,31.15,31.9,30.987,31.501,31.22,31.127
30.825,30.292,30.941,30.546,29.809,30.848,30.408,30.662,31.127,31.501,30.987,31.454,31.244,31.197
30.454,30.431,31.127,30.57,30.062,30.825,30.338,31.641,31.127,31.407,30.987,31.431,31.174,31.127
30.246,30.408,31.104,30.778,29.924,30.894,30.108,30.639,30.546,33.086,31.034,31.501,31.22,31.127
30.2,30.384,31.197,30.709,29.924,30.825,30.292,30.894,31.267,31.454,31.057,30.177,31.127,31.477
30.108,30.154,31.407,30.801,29.901,30.894,30.269,30.732,31.15,31.011,31.104,31.524,31.197,31.267
29.42,30.431,31.15,30.57,29.993,30.848,30.2,30.755,31.104,31.477,31.15,31.431,31.431,31.267
30.338,30.941,30.662,30.662,29.97,28.193,30.431,40.451,30.918,31.36,31.104,31.314,31.197,31.384
29.671,29.97,31.15,30.685,29.947,30.848,30.384,30.685,31.104,31.548,31.104,31.501,31.267,31.22
30.108,30.362,31.034,30.778,29.924,31.104,30.2,30.755,31.127,31.548,30.941,31.477,31.501,31.197
30.454,30.384,30.894,30.755,30.016,30.825,30.431,30.894,31.104,31.314,31.22,31.548,31.15,31.22
29.809,30.523,30.546,30.778,30.016,30.848,30.57,30.546,31.36,31.477,31.127,31.524,31.314,31.15
30.384,30.338,31.011,30.57,29.924,30.894,30.57,30.825,31.15,31.829,31.127,31.407,31.407,31.104
30.338,30.292,31.15,30.709,30.039,30.848,30.384,30.108,31.08,31.454,30.408,31.477,31.15,31.244
30.338,30.408,30.709,31.22,30.085,30.848,30.338,30.408,31.034,31.477,31.15,31.384,31.15,31.22
30.292,29.717,31.454,30.918,30.062,30.825,30.2,30.662,31.08,31.454,31.15,31.454,31.29,31.759
30.338,29.993,30.987,30.894,30.016,30.848,30.477,30.016,31.011,32.775,31.15,31.501,31.36,31.407
30.338,30.454,30.941,30.848,30.062,30.848,30.246,30.685,31.034,31.477,31.15,32.277,31.15,31.29
30.315,30.408,31.011,31.034,30.108,30.894,30.408,30.5,30.987,31.501,31.15,31.618,31.384,31.759
31.407,30.384,31.15,30.778,30.154,30.848,30.431,30.732,31.034,31.524,31.15,31.501,31.15,31.36
30.338,30.523,30.987,30.801,30.108,30.894,30.57,30.639,31.057,31.477,31.876,31.36,31.174,31.15
30.987,30.5,31.057,31.127,30.108,30.755,30.292,30.523,30.987,31.454,31.197,31.571,31.011,31.876
30.338,30.408,31.104,30.778,30.177,30.894,30.315,30.408,31.034,31.431,31.197,31.501,31.571,31.9
30.338,30.408,31.104,30.801,30.108,30.918,30.292,30.709,31.034,31.15,31.15,31.407,31.407,31.384
30.338,30.477,31.29,30.755,30.177,30.848,30.454,30.454,31.011,31.454,31.15,31.431,31.454,31.29
30.408,30.384,31.08,30.801,30.177,30.848,30.362,30.848,30.987,31.407,30.523,31.454,31.314,31.244
30.408,31.08,31.15,31.08,30.2,30.848,30.338,30.709,30.987,31.407,33.469,31.477,31.15,31.314
30.431,30.362,31.454,30.408,30.154,30.918,30.292,30.801,30.964,31.407,31.314,31.477,31.407,31.665
30.384,30.408,31.15,30.546,33.493,30.848,30.408,30.662,30.941,31.571,31.22,31.501,31.384,31.197
30.732,30.454,31.22,30.894,27.811,30.848,30.408,30.755,31.011,31.524,31.267,31.501,31.407,31.267
30.454,31.08,30.987,30.848,30.292,30.871,30.062,30.362,30.848,28.261,31.314,31.501,31.407,31.267
30.454,30.477,31.057,30.732,30.292,30.871,30.709,30.408,30.918,31.454,31.407,31.501,31.641,31.314
30.546,30.408,31.15,31.22,30.108,30.848,30.431,30.801,30.848,31.36,31.735,31.407,31.665,31.034
30.454,30.408,31.057,30.778,30.384,30.801,30.408,30.384,30.894,31.454,31.314,32.895,31.548,31.08
28.51,30.431,31.011,30.825,30.269,30.848,30.2,29.557,30.894,31.384,31.314,31.407,31.15,31.267
30.57,30.408,31.15,30.894,30.269,30.825,30.315,30.523,30.477,31.454,31.407,31.501,31.454,31.197
25.783,30.408,31.15,31.034,30.292,30.801,30.292,30.5,30.894,31.501,31.431,31.524,31.571,31.267
30.709,30.269,30.408,30.801,30.246,30.778,30.269,30.408,30.825,31.36,31.407,31.454,31.22,31.267
30.408,30.408,31.174,30.801,30.016,30.848,30.523,30.709,30.825,31.524,30.894,31.501,30.57,31.22
30.57,30.431,31.197,30.755,30.362,30.941,30.454,29.557,30.755,31.407,31.104,31.197,31.454,31.22
30.546,30.338,31.034,34.951,30.246,30.825,30.2,31.174,30.848,31.454,31.15,31.267,31.782,31.29
30.918,30.384,31.197,30.941,30.384,30.987,30.408,30.384,30.801,31.22,31.127,31.034,31.594,31.22
30.778,30.384,31.15,30.848,30.338,30.709,30.755,30.384,30.732,31.384,31.15,25.562,30.616,31.36
30.709,30.362,31.104,30.941,30.315,30.825,30.431,30.616,30.848,31.36,31.127,31.15,31.314,32.99
30.639,30.408,30.778,31.011,30.384,30.848,30.408,30.362,30.778,31.384,31.15,34.048,31.477,31.174
30.755,30.408,31.127,30.825,30.338,30.848,30.384,30.523,30.778,31.29,31.08,31.127,31.15,29.191
30.709,30.408,31.15,30.848,30.362,30.894,30.408,30.408,30.778,31.384,31.08,31.22,31.314,30.825
30.778,30.778,31.454,31.174,33.421,30.778,30.477,30.338,30.755,31.314,31.314,31.15,31.594,31.431
30.732,31.127,31.127,31.011,30.315,30.848,30.315,30.246,30.825,31.947,31.197,31.197,31.407,31.431
30.662,30.408,31.127,30.825,30.384,30.848,30.662,30.384,30.755,31.314,31.267,31.127,31.431,31.22
30.57,30.431,31.22,30.941,29.671,30.801,30.338,30.871,30.709,31.36,31.477,31.08,31.524,31.384
30.941,30.431,30.639,30.894,29.603,30.825,30.408,30.523,30.778,31.384,31.127,31.22,31.314,31.384
30.755,31.15,31.477,30.894,30.408,30.801,30.778,30.546,30.685,31.36,31.641,31.15,31.524,31.688
30.57,30.523,31.15,30.108,33.445,30.801,30.408,30.685,30.709,31.407,33.397,30.848,30.362,31.244
30.755,30.108,31.15,30.964,30.362,30.825,30.454,30.408,30.408,31.407,31.267,31.15,31.454,31.267
30.825,30.384,31.15,30.871,30.408,30.801,30.177,30.431,30.941,31.337,31.407,31.15,31.759,31.244
30.778,30.408,31.034,30.918,30.408,30.848,30.408,30.477,30.662,31.22,31.127,31.104,23.959,31.431
30.778,30.408,30.431,30.709,30.408,30.894,30.755,30.454,30.616,31.407,31.314,31.267,31.524,31.29
30.685,30.085,31.36,30.848,30.408,30.848,30.408,30.778,30.639,31.384,31.407,31.15,31.524,32.301
30.848,30.454,31.08,30.755,30.408,30.801,30.431,30.246,30.616,31.314,31.15,31.15,30.709,31.174
30.987,30.431,31.15,30.755,30.454,30.825,30.431,30.477,30.523,31.384,31.244,31.36,31.337,31.618
30.848,30.431,31.15,30.546,30.408,30.825,30.408,30.292,30.546,31.407,31.22,30.941,31.524,31.15
30.894,30.454,31.15,30.941,30.431,30.755,30.778,30.431,30.57,31.29,31.501,31.15,31.384,31.267
30.894,30.454,30.941,30.918,30.408,30.848,30.362,30.523,30.57,31.314,31.174,31.174,31.384,31.22
30.918,30.454,31.127,31.15,30.408,30.825,30.408,30.408,30.546,31.314,31.524,30.941,31.548,28.261
26.447,30.408,30.755,31.15,30.431,30.848,30.408,30.408,30.523,31.314,31.267,31.174,31.36,31.665
30.941,30.477,31.15,30.408,30.454,31.174,30.362,30.338,30.5,31.29,31.314,31.267,31.97,31.034
30.941,30.477,31.104,30.987,30.431,31.034,30.431,30.546,30.477,31.314,31.267,31.15,31.641,31.15
30.894,30.408,31.127,30.941,30.431,30.825,30.269,30.523,30.454,31.337,31.314,30.941,31.384,31.197
30.894,30.546,31.15,32.609,30.431,30.848,30.408,30.5,30.477,30.709,31.384,31.15,31.548,31.384
30.918,30.454,31.104,30.894,30.431,30.825,30.246,30.408,30.477,31.407,31.267,31.15,42.07,31.29
31.712,30.454,31.104,30.801,30.408,30.801,30.523,30.523,30.523,31.314,31.384,31.104,31.571,31.267
30.941,30.5,31.034,30.825,29.832,30.523,30.523,30.778,30.431,31.29,31.407,30.825,31.548,31.15
31.011,30.546,31.29,30.941,30.2,30.639,30.408,30.616,30.454,31.314,31.267,31.197,31.594,31.477
31.057,30.477,31.104,30.755,30.2,30.709,30.408,30.408,30.384,31.314,31.15,31.15,31.22,31.15
30.894,30.477,31.104,30.848,30.2,30.57,30.778,30.778,30.408,31.267,31.9,31.15,31.735,31.29
31.034,30.523,31.501,30.848,30.039,30.431,30.384,30.408,30.408,31.244,31.431,31.29,32.206,31.22
31.011,30.523,31.034,31.127,30.338,30.408,31.034,30.408,30.362,31.314,31.454,31.034,31.524,31.174
31.011,30.454,31.08,30.016,30.292,30.57,30.269,30.685,30.848,31.267,31.806,31.08,31.571,31.22
31.011,30.546,30.894,30.941,30.269,30.709,30.384,30.523,30.408,31.314,31.407,30.918,31.665,31.244
30.987,30.662,31.104,30.941,30.062,30.662,30.408,30.431,30.362,31.15,31.22,31.08,31.548,31.267
30.941,30.685,31.197,30.941,30.2,30.709,28.895,29.694,30.384,31.267,31.22,31.197,29.283,31.36
31.034,30.57,31.011,30.894,30.154,30.362,30.408,30.062,30.431,31.22,31.22,31.15,31.548,31.829
30.941,30.639,29.74,30.918,30.108,30.57,30.408,30.894,30.408,31.407,31.454,31.174,31.829,31.174
31.034,30.57,29.26,30.894,30.454,30.755,30.408,30.039,30.408,31.267,31.384,31.15,31.9,31.197
31.011,30.616,31.548,31.501,29.97,30.57,30.2,30.362,30.292,31.314,28.941,30.941,31.29,31.15
31.127,30.732,31.501,31.29,30.315,30.778,30.408,30.523,30.338,31.174,31.501,31.15,30.778,31.36
31.034,30.662,31.571,31.36,30.177,30.662,30.454,30.477,30.338,31.29,31.267,31.15,31.782,31.712
31.127,30.662,31.501,31.594,30.292,30.546,30.454,30.408,30.269,31.29,31.431,30.918,31.594,31.22
31.034,30.685,31.524,31.407,30.362,30.709,30.408,30.477,30.269,31.454,31.22,31.104,31.594,31.22
30.941,30.685,31.407,31.548,30.085,30.57,30.408,30.292,30.177,31.29,31.501,30.709,31.641,31.454
31.08,30.662,31.688,31.688,30.269,30.477,30.477,30.2,30.269,31.197,31.384,31.197,31.759,31.127
31.127,30.685,31.477,31.127,30.269,30.639,30.246,30.546,30.2,31.22,31.641,31.15,31.665,31.127
31.127,30.709,31.548,31.454,30.269,30.431,30.408,30.454,30.2,31.384,31.594,31.15,31.548,31.29
31.08,30.732,31.431,31.454,30.2,30.384,30.57,30.431,30.016,31.22,31.384,31.104,31.548,31.267
31.104,30.732,31.501,28.442,29.717,30.523,30.292,30.408,30.2,31.267,31.712,31.15,30.408,31.501
31.127,30.755,31.454,31.384,30.384,30.616,30.384,31.853,30.269,31.197,31.782,31.174,31.806,31.267
31.08,30.825,31.501,31.454,23.959,30.941,29.603,30.848,29.603,31.244,31.477,31.127,32.135,31.9
31.15,30.755,31.501,31.501,30.362,30.662,30.546,30.57,30.154,31.314,31.384,31.431,32.253,34.218
31.15,30.825,31.431,31.477,30.269,30.639,30.154,30.57,30.108,31.267,31.712,30.987,31.947,32.017
31.127,30.778,31.501,31.524,30.408,30.709,29.717,30.362,30.016,31.197,31.501,31.15,32.656,31.829
31.08,30.709,31.477,31.104,30.2,30.709,30.315,30.477,30.016,31.22,31.782,31.104,32.656,31.9
31.08,30.918,31.477,31.548,30.57,30.662,30.408,30.454,30.154,31.29,31.735,31.454,32.065,31.9
31.923,30.778,31.501,31.501,30.269,30.408,30.848,30.408,30.108,31.29,31.36,31.15,32.135,32.277
31.08,30.825,31.477,31.431,30.408,30.57,30.384,30.408,30.085,31.267,31.548,31.22,32.159,31.923
31.104,30.801,31.477,31.314,30.338,30.755,30.848,30.108,30.108,31.267,32.728,31.15,32.135,31.759
31.034,30.987,31.477,31.477,30.408,30.732,30.408,25.716,30.062,31.267,31.665,31.08,31.97,31.501
31.127,30.825,31.36,31.524,30.108,30.639,30.477,30.662,30.016,31.29,32.041,29.283,32.112,31.759
31.15,30.825,31.524,31.477,30.362,30.5,30.384,30.2,30.062,31.267,31.431,31.174,31.947,31.9
31.104,30.894,31.384,31.501,30.154,31.104,30.408,30.362,30.039,31.29,31.501,31.08,32.135,31.923
31.15,30.894,31.29,31.477,30.269,30.662,31.314,30.454,30.039,31.244,31.688,30.918,32.277,31.853
31.15,30.918,31.384,31.641,30.362,30.639,30.662,30.987,30.016,31.22,31.501,31.407,32.017,31.9
32.112,30.871,31.314,31.454,30.408,30.616,30.454,30.57,29.993,31.22,31.571,31.057,31.947,32.277
31.127,30.848,31.29,31.384,30.108,30.662,30.431,30.918,30.016,31.244,31.407,28.941,32.065,31.876
31.15,30.871,31.244,31.127,30.315,30.709,30.408,30.477,29.97,31.29,31.524,31.454,32.135,31.548
31.104,30.871,31.22,31.829,30.408,30.755,30.039,30.431,29.947,31.267,31.9,31.104,32.041,31.923
31.15,30.941,31.174,31.618,29.74,30.477,30.523,30.431,29.993,31.29,31.829,31.15,32.041,31.97
31.15,31.011,31.22,31.501,30.408,30.662,30.431,30.825,29.924,31.267,31.548,31.454,32.017,31.923
31.104,30.941,31.15,31.524,30.431,30.894,30.778,30.431,29.993,31.267,31.641,31.314,32.017,31.665
31.15,31.29,31.174,31.524,30.338,30.362,30.408,30.523,29.924,31.22,31.407,31.034,32.017,31.9
31.08,31.011,30.987,31.454,27.698,30.709,30.384,31.08,29.671,31.034,30.801,31.174,31.97,31.9
